weight,max_accel_g,max_airspeed,id
11404 kg,0.45,482.4,35542
15838 kg,1.16,612.8,35547
16763 kg,1.61,484.0,35550
19347 kg,--,483.2,35555
12518 kg,--,428.8,35560
16129 kg,1.51,479.2,35564
11818 kg,2.89,474.4,35566
17998 kg,0.7,520.8,35571
19318 kg,2.66,564.0,35572
16830 kg,2.36,419.2,35573
13782 kg,--,468.8,35576
19727 kg,0.48,488.8,35582
15185 kg,0.46,541.6,35596
18295 kg,1.85,585.6,35597
16787 kg,1.2,556.8,35600
16952 kg,0.48,491.2,35606
16228 kg,2.69,521.6,35610
16853 kg,0.81,559.2,35633
16147 kg,2.4,526.4,35636
12050 kg,--,520.8,35644
18179 kg,0.66,493.6,35645
16705 kg,2.95,569.6,35649
15754 kg,--,492.0,35652
19545 kg,1.57,453.6,35655
18177 kg,2.69,475.2,35662
16229 kg,1.93,400.8,35679
19636 kg,0.74,553.6,35700
18127 kg,1.66,568.0,35711
11444 kg,0.57,573.6,35719
11613 kg,1.56,572.0,35735
13517 kg,1.08,460.8,35738
19568 kg,1.6,484.8,35739
20099 kg,0.48,556.0,35743
18098 kg,--,513.6,35746
12635 kg,1.38,525.6,35750
16346 kg,1.85,638.4,35758
15578 kg,--,514.4,35768
12141 kg,--,464.0,35770
16850 kg,2.26,430.4,35779
13401 kg,2.79,627.2,35783
14077 kg,0.86,480.0,35788
12276 kg,1.47,563.2,35790
18668 kg,0.83,574.4,35794
12322 kg,1.13,481.6,35796
20059 kg,0.95,564.0,35803
14338 kg,--,587.2,35808
19707 kg,--,477.6,35811
14692 kg,--,602.4,35812
13073 kg,--,510.4,35817
12208 kg,0.81,401.6,35818
11974 kg,0.67,590.4,35823
17519 kg,--,615.2,35837
17857 kg,2.66,570.4,35840
16444 kg,2.01,585.6,35844
13783 kg,2.14,416.0,35852
18850 kg,0.48,514.4,35853
19274 kg,2.18,450.4,35858
16903 kg,1.77,507.2,35863
18762 kg,1.57,591.2,35878
19140 kg,--,600.0,35890
18297 kg,0.41,444.0,35892
17702 kg,1.76,496.0,35894
18319 kg,1.0,527.2,35909
20088 kg,--,483.2,35910
13599 kg,0.79,447.2,35911
11534 kg,1.76,454.4,35919
11528 kg,1.11,610.4,35926
16712 kg,0.56,587.2,35929
15988 kg,--,610.4,35934
14089 kg,2.56,614.4,35942
11500 kg,2.33,630.4,35948
17197 kg,1.94,408.0,35963
14998 kg,0.77,420.0,35967
20299 kg,0.52,424.8,35969
19597 kg,0.66,516.8,35979
15570 kg,2.48,620.0,35984
15758 kg,2.05,507.2,36013
18684 kg,2.94,450.4,36018
19259 kg,0.55,448.0,36020
19045 kg,2.45,479.2,36029
15806 kg,--,465.6,36032
13095 kg,--,456.0,36035
19750 kg,1.23,452.8,36036
15164 kg,1.81,607.2,36037
16527 kg,2.66,631.2,36039
18521 kg,--,594.4,36040
12853 kg,--,409.6,36042
15758 kg,--,432.8,36048
15369 kg,2.35,571.2,36049
15486 kg,--,504.8,36060
18735 kg,2.83,626.4,36080
18849 kg,0.71,490.4,36083
13744 kg,2.85,434.4,36084
12724 kg,1.3,572.8,36087
12478 kg,0.41,426.4,36089
18699 kg,0.99,493.6,36093
17639 kg,1.17,545.6,36094
16524 kg,2.99,515.2,36095
11464 kg,2.03,477.6,36098
16624 kg,1.28,413.6,36112
12651 kg,0.48,472.8,36116
18405 kg,1.65,434.4,36119
16624 kg,1.94,568.8,36120
15028 kg,2.05,408.8,36123
13631 kg,1.58,462.4,36128
12964 kg,0.48,623.2,36131
14872 kg,0.82,615.2,36132
11871 kg,0.42,468.8,36150
16530 kg,2.82,552.8,36152
17880 kg,2.97,413.6,36155
17644 kg,2.17,617.6,36161
15051 kg,1.96,499.2,36165
19505 kg,1.74,526.4,36166
13503 kg,2.72,462.4,36168
17132 kg,2.52,584.8,36169
20240 kg,1.28,464.0,36174
14001 kg,1.03,433.6,36176
14367 kg,1.36,452.0,36184
17059 kg,1.01,597.6,36197
12969 kg,2.65,504.0,36204
13927 kg,2.3,474.4,36206
17588 kg,2.48,453.6,36213
13583 kg,--,451.2,36214
17426 kg,--,602.4,36216
17287 kg,1.8,609.6,36218
14914 kg,--,450.4,36220
18942 kg,2.87,400.8,36221
14722 kg,1.18,503.2,36231
13267 kg,2.32,402.4,36235
12124 kg,1.19,504.8,36250
12992 kg,0.65,543.2,36254
13621 kg,2.43,454.4,36257
15278 kg,2.03,526.4,36258
11780 kg,0.85,492.8,36264
19461 kg,2.69,546.4,36289
19020 kg,1.54,577.6,36301
11748 kg,0.55,608.0,36313
18551 kg,1.78,487.2,36318
12727 kg,1.16,521.6,36320
16391 kg,2.81,576.0,36325
13390 kg,2.0,412.8,36326
12794 kg,1.63,604.0,36335
15859 kg,--,512.0,36343
16494 kg,2.96,545.6,36350
14073 kg,2.65,519.2,36352
11783 kg,2.13,442.4,36354
16685 kg,0.81,496.0,36357
13132 kg,1.15,402.4,36380
17261 kg,0.77,479.2,36385
16573 kg,1.51,511.2,36391
13322 kg,0.43,564.0,36397
19227 kg,--,462.4,36399
19719 kg,0.92,484.8,36403
20270 kg,1.71,450.4,36408
16810 kg,1.12,415.2,36414
15113 kg,2.26,433.6,36426
14422 kg,2.13,620.0,36434
17007 kg,2.19,427.2,36436
20022 kg,0.46,488.0,36442
19082 kg,2.22,501.6,36443
12880 kg,0.5,507.2,36449
12379 kg,2.31,492.8,36454
19610 kg,--,546.4,36455
17237 kg,1.42,543.2,36460
12048 kg,1.21,462.4,36466
19378 kg,--,508.0,36467
16327 kg,--,448.0,36468
16345 kg,0.95,505.6,36469
19823 kg,2.78,512.0,36475
13397 kg,1.73,603.2,36479
17467 kg,1.61,563.2,36486
12508 kg,0.6,513.6,36493
13383 kg,1.23,548.8,36504
15107 kg,1.88,487.2,36511
18156 kg,1.17,584.8,36517
18637 kg,2.14,636.0,36520
14794 kg,--,491.2,36522
12672 kg,2.16,611.2,36527
19129 kg,2.31,411.2,36541
20342 kg,2.68,576.8,36542
11732 kg,2.35,456.0,36547
17026 kg,1.36,484.0,36553
18590 kg,1.12,634.4,36555
13552 kg,2.85,540.0,36559
16478 kg,--,432.8,36562
18189 kg,0.83,462.4,36565
13766 kg,2.01,450.4,36566
16372 kg,0.99,600.0,36578
13987 kg,2.0,440.0,36593
16808 kg,0.87,574.4,36597
16297 kg,2.57,498.4,36598
19156 kg,2.29,439.2,36611
15786 kg,--,626.4,36613
15111 kg,1.13,540.0,36614
15590 kg,0.47,571.2,36617
13398 kg,2.29,599.2,36625
13441 kg,2.89,529.6,36635
17188 kg,2.66,446.4,36638
19624 kg,2.08,496.0,36654
16737 kg,1.48,529.6,36656
14912 kg,--,594.4,36666
13691 kg,2.97,451.2,36667
15091 kg,2.84,433.6,36675
12224 kg,2.89,487.2,36681
15890 kg,--,424.0,36684
13227 kg,1.71,472.0,36688
11404 kg,2.0,622.4,36689
19729 kg,2.08,518.4,36709
18911 kg,2.39,639.2,36717
19562 kg,1.79,518.4,36737
15207 kg,1.08,440.0,36750
13609 kg,2.36,405.6,36756
17305 kg,2.77,623.2,36757
13251 kg,2.64,497.6,36762
15382 kg,1.51,413.6,36763
17475 kg,1.74,414.4,36764
15924 kg,2.52,631.2,36770
15765 kg,2.27,550.4,36773
13549 kg,1.14,480.8,36774
19345 kg,2.89,428.0,36776
16820 kg,2.39,544.8,36777
14201 kg,--,552.0,36778
13377 kg,--,524.0,36789
16722 kg,2.73,584.0,36793
20085 kg,1.64,519.2,36794
18688 kg,2.62,561.6,36795
18857 kg,0.61,426.4,36797
16589 kg,1.31,626.4,36806
20147 kg,0.8,628.0,36810
14423 kg,--,431.2,36813
18533 kg,--,635.2,36815
15725 kg,2.53,502.4,36816
17004 kg,0.9,562.4,36822
17423 kg,1.66,440.8,36833
11592 kg,--,400.8,36836
16858 kg,1.84,604.0,36842
13193 kg,2.14,616.0,36849
14403 kg,--,599.2,36850
11763 kg,2.31,479.2,36853
16683 kg,2.5,504.8,36856
17237 kg,1.28,452.8,36858
11948 kg,2.28,407.2,36859
19753 kg,1.7,408.0,36860
18080 kg,0.42,404.0,36864
14671 kg,2.07,504.0,36865
13790 kg,--,471.2,36871
17690 kg,2.05,460.0,36877
12383 kg,1.09,432.0,36882
18859 kg,1.57,446.4,36884
17451 kg,2.02,589.6,36887
13959 kg,1.8,454.4,36889
13069 kg,1.18,437.6,36893
14812 kg,2.74,411.2,36896
16991 kg,1.68,431.2,36899
19979 kg,1.21,419.2,36907
14633 kg,--,559.2,36913
12418 kg,1.95,556.8,36915
12399 kg,1.04,408.8,36920
11617 kg,--,496.8,36924
19578 kg,0.96,500.8,36927
19484 kg,--,601.6,36938
16413 kg,--,563.2,36942
13078 kg,1.66,564.8,36944
18942 kg,2.5,517.6,36945
15822 kg,2.4,536.8,36946
19640 kg,1.48,442.4,36950
18032 kg,--,462.4,36952
17846 kg,2.96,540.0,36960
12792 kg,1.87,506.4,36961
19296 kg,--,466.4,36962
16043 kg,0.82,488.0,36967
16730 kg,2.31,472.8,36972
15110 kg,0.88,592.0,36973
17374 kg,1.28,448.8,36981
16225 kg,1.88,632.0,36985
14822 kg,0.72,492.0,36991
15723 kg,2.43,442.4,36995
18908 kg,0.89,500.8,37002
18097 kg,--,439.2,37003
12233 kg,2.91,632.8,37009
13186 kg,2.68,626.4,37017
15348 kg,1.91,412.8,37022
12838 kg,0.85,464.8,37023
16642 kg,0.99,589.6,37026
19142 kg,1.73,616.8,37032
15012 kg,2.09,536.0,37044
16281 kg,2.96,628.8,37052
15253 kg,2.02,628.0,37055
14329 kg,2.49,489.6,37063
16225 kg,1.09,468.8,37065
18789 kg,1.39,408.0,37083
16292 kg,1.38,477.6,37131
16867 kg,--,608.8,37132
19736 kg,0.91,437.6,37135
17469 kg,--,460.0,37136
16238 kg,0.52,605.6,37147
19287 kg,0.82,488.0,37150
14817 kg,2.55,584.0,37153
16791 kg,0.56,448.0,37154
14020 kg,2.33,615.2,37155
16146 kg,2.39,556.0,37160
20038 kg,1.53,429.6,37184
16909 kg,1.59,520.8,37198
12989 kg,2.65,400.8,37205
13728 kg,--,512.0,37210
15482 kg,1.82,468.8,37217
14742 kg,2.22,623.2,37222
19561 kg,2.03,518.4,37224
19497 kg,1.83,619.2,37227
16841 kg,1.36,452.0,37229
20009 kg,0.62,561.6,37234
16414 kg,0.85,512.0,37238
14637 kg,2.93,532.8,37239
13473 kg,2.81,572.0,37240
13313 kg,2.54,514.4,37241
19318 kg,1.91,533.6,37243
18576 kg,2.16,600.0,37245
12763 kg,2.34,631.2,37247
14139 kg,1.36,410.4,37253
16763 kg,1.75,484.0,37261
12349 kg,1.34,625.6,37267
16254 kg,--,433.6,37272
15074 kg,2.27,624.8,37273
15300 kg,--,530.4,37275
12169 kg,1.52,504.8,37276
17309 kg,0.7,598.4,37283
11912 kg,1.84,524.8,37288
13702 kg,2.66,533.6,37297
18141 kg,1.34,476.8,37306
16110 kg,2.45,537.6,37308
17207 kg,--,550.4,37310
13940 kg,1.2,615.2,37313
12536 kg,--,488.8,37314
11471 kg,1.64,562.4,37316
15101 kg,1.42,446.4,37322
18309 kg,--,420.8,37327
19618 kg,0.47,556.0,37337
18436 kg,1.99,452.8,37340
18414 kg,2.26,455.2,37348
20181 kg,--,504.0,37357
11925 kg,1.4,561.6,37361
15763 kg,2.61,592.0,37369
11375 kg,0.5,589.6,37370
13117 kg,1.84,468.8,37371
16672 kg,1.93,542.4,37377
13305 kg,2.46,632.8,37382
14380 kg,2.58,536.8,37383
18089 kg,2.59,416.8,37399
17360 kg,2.19,634.4,37400
18212 kg,1.18,551.2,37404
14749 kg,--,456.8,37406
20409 kg,0.45,566.4,37410
16005 kg,0.67,591.2,37418
19126 kg,2.2,456.8,37420
15903 kg,1.08,624.0,37424
16521 kg,2.61,480.8,37426
18025 kg,1.17,562.4,37433
15535 kg,1.61,469.6,37435
19640 kg,1.06,479.2,37438
14912 kg,0.58,416.0,37450
18160 kg,1.56,551.2,37451
17642 kg,2.79,596.0,37452
18657 kg,0.52,400.0,37453
19137 kg,1.28,558.4,37464
12061 kg,0.73,570.4,37472
18716 kg,--,489.6,37473
12638 kg,0.79,480.8,37482
14384 kg,0.84,537.6,37483
11553 kg,2.25,639.2,37487
15779 kg,1.42,542.4,37491
14843 kg,2.22,500.0,37499
13806 kg,1.39,414.4,37503
19528 kg,2.45,632.0,37516
13607 kg,2.25,476.0,37519
13219 kg,1.71,455.2,37520
17369 kg,1.27,526.4,37522
13440 kg,0.82,477.6,37524
11367 kg,1.94,536.0,37525
15484 kg,2.64,628.8,37536
17323 kg,1.51,438.4,37537
15416 kg,0.64,570.4,37540
15965 kg,0.72,636.8,37543
17899 kg,--,628.8,37547
15673 kg,1.67,573.6,37556
11664 kg,1.11,507.2,37557
13213 kg,1.31,558.4,37560
11420 kg,2.17,540.0,37577
15678 kg,--,584.0,37584
17669 kg,--,583.2,37587
18406 kg,1.34,478.4,37603
16181 kg,1.69,514.4,37605
19693 kg,1.8,530.4,37607
19115 kg,2.25,514.4,37608
11393 kg,--,604.0,37619
13576 kg,2.93,596.0,37625
17872 kg,0.78,522.4,37629
20045 kg,1.88,414.4,37635
11750 kg,1.1,530.4,37644
17909 kg,1.19,639.2,37647
14004 kg,--,555.2,37649
13723 kg,0.67,588.0,37650
17243 kg,--,585.6,37655
14942 kg,--,409.6,37659
18943 kg,1.31,488.0,37676
20102 kg,--,606.4,37682
16880 kg,0.97,541.6,37686
18160 kg,2.19,552.0,37691
18792 kg,2.8,632.8,37693
14605 kg,0.53,429.6,37696
14213 kg,2.93,520.8,37708
11357 kg,0.57,451.2,37711
13898 kg,2.8,472.8,37714
15512 kg,--,499.2,37723
19751 kg,--,561.6,37725
18078 kg,2.89,503.2,37732
15482 kg,0.55,635.2,37734
12784 kg,2.32,514.4,37742
14522 kg,1.99,467.2,37743
11881 kg,2.59,620.8,37745
19663 kg,1.1,498.4,37747
19071 kg,2.12,564.0,37750
17711 kg,1.76,583.2,37766
15235 kg,1.16,537.6,37774
20255 kg,--,448.8,37776
15245 kg,1.62,593.6,37780
13312 kg,2.02,612.8,37783
15439 kg,1.15,453.6,37784
17670 kg,2.09,442.4,37789
14089 kg,--,484.8,37790
18865 kg,1.26,412.8,37793
12131 kg,1.55,536.0,37794
13362 kg,1.66,589.6,37809
11823 kg,2.5,450.4,37821
16855 kg,--,456.8,37824
14371 kg,1.35,468.0,37826
15133 kg,1.77,600.8,37828
13532 kg,0.92,420.8,37833
20259 kg,1.63,574.4,37839
13062 kg,--,403.2,37841
14909 kg,1.07,509.6,37842
18749 kg,1.69,431.2,37847
18072 kg,0.5,457.6,37862
14261 kg,--,537.6,37867
11406 kg,2.17,482.4,37868
14208 kg,1.9,528.0,37871
20123 kg,--,528.8,37875
12231 kg,1.53,591.2,37876
14543 kg,2.83,512.8,37891
20143 kg,0.98,444.0,37913
11881 kg,1.9,525.6,37921
13551 kg,2.61,489.6,37922
14478 kg,2.4,630.4,37934
17525 kg,--,421.6,37935
14568 kg,1.22,467.2,37939
11740 kg,2.86,420.0,37944
18569 kg,1.52,546.4,37951
19651 kg,1.68,513.6,37955
17069 kg,--,491.2,37956
13009 kg,1.04,526.4,37974
17830 kg,--,464.8,37975
12637 kg,2.53,429.6,37978
11977 kg,0.55,520.8,37981
18481 kg,0.9,561.6,37982
14644 kg,--,536.0,38005
12525 kg,2.61,414.4,38011
15194 kg,0.98,603.2,38013
15071 kg,2.85,568.8,38016
19975 kg,2.9,497.6,38021
18197 kg,1.02,442.4,38022
13392 kg,--,479.2,38023
16267 kg,--,417.6,38026
11684 kg,--,434.4,38051
17942 kg,2.69,487.2,38056
15629 kg,2.39,615.2,38068
20133 kg,0.51,574.4,38073
14051 kg,1.36,446.4,38083
13384 kg,0.55,444.0,38085
18511 kg,0.96,595.2,38090
17334 kg,1.35,576.0,38092
17074 kg,0.92,552.0,38099
17053 kg,1.71,537.6,38100
12013 kg,0.84,611.2,38104
19928 kg,1.59,406.4,38105
16218 kg,2.94,555.2,38106
15371 kg,1.11,533.6,38112
15925 kg,2.45,631.2,38116
18186 kg,1.73,511.2,38125
17002 kg,2.81,463.2,38126
19405 kg,--,451.2,38136
18685 kg,1.88,547.2,38154
19573 kg,2.25,592.0,38156
17983 kg,0.86,484.0,38172
18968 kg,1.18,506.4,38175
18772 kg,0.71,599.2,38186
19530 kg,2.88,613.6,38196
13184 kg,2.81,584.8,38199
18946 kg,2.62,584.0,38203
14535 kg,0.45,540.0,38210
16748 kg,1.8,480.0,38213
11835 kg,2.82,636.0,38222
18488 kg,1.71,563.2,38244
20259 kg,2.08,512.0,38245
15636 kg,2.7,555.2,38246
18646 kg,2.37,548.8,38249
17801 kg,1.48,630.4,38252
17713 kg,1.95,612.8,38269
18380 kg,2.91,410.4,38278
15435 kg,1.7,571.2,38279
12889 kg,2.9,414.4,38282
17759 kg,2.58,596.0,38294
13126 kg,2.96,452.8,38295
14010 kg,0.56,464.0,38303
11548 kg,2.31,583.2,38313
11548 kg,1.44,427.2,38314
14666 kg,1.38,456.0,38315
18807 kg,0.64,520.8,38318
19993 kg,0.61,587.2,38322
19005 kg,2.82,635.2,38329
17940 kg,2.65,530.4,38330
19431 kg,--,411.2,38339
17274 kg,1.71,632.0,38343
12651 kg,1.36,454.4,38349
13942 kg,--,546.4,38353
11941 kg,--,562.4,38365
14839 kg,2.51,455.2,38388
19763 kg,2.08,503.2,38389
20120 kg,--,476.0,38400
19202 kg,2.8,401.6,38404
16586 kg,2.54,483.2,38405
18503 kg,0.63,627.2,38409
15543 kg,2.76,509.6,38412
15659 kg,1.77,592.0,38418
13747 kg,0.57,638.4,38419
19058 kg,2.02,635.2,38425
15580 kg,2.6,579.2,38436
18202 kg,1.02,612.8,38446
14874 kg,--,600.0,38450
13340 kg,--,635.2,38456
15504 kg,1.26,548.0,38458
17724 kg,2.28,560.8,38462
15814 kg,0.84,503.2,38472
13105 kg,0.61,571.2,38477
15039 kg,1.87,416.0,38486
18798 kg,0.41,607.2,38491
11697 kg,1.45,566.4,38496
13860 kg,2.61,492.0,38501
17756 kg,2.72,624.0,38502
18662 kg,2.56,528.0,38506
11591 kg,0.68,463.2,38514
12254 kg,2.79,586.4,38521
18730 kg,2.72,442.4,38522
11560 kg,--,437.6,38532
16503 kg,1.16,477.6,38533
12040 kg,2.57,418.4,38537
17349 kg,2.1,552.8,38538
18056 kg,1.26,592.0,38542
17330 kg,0.45,502.4,38554
19185 kg,1.03,510.4,38556
17451 kg,--,477.6,38557
11915 kg,--,629.6,38559
12849 kg,1.77,576.0,38564
17668 kg,--,404.8,38565
14007 kg,0.4,431.2,38566
15796 kg,0.79,427.2,38568
12881 kg,0.57,611.2,38576
20287 kg,2.42,475.2,38602
19268 kg,0.43,456.0,38606
13955 kg,--,617.6,38610
18269 kg,1.82,539.2,38612
11569 kg,0.43,595.2,38619
15419 kg,2.49,523.2,38623
17254 kg,0.92,607.2,38631
12646 kg,2.83,441.6,38635
13101 kg,0.49,510.4,38647
13019 kg,0.53,456.8,38659
15723 kg,2.77,609.6,38662
17310 kg,0.96,414.4,38664
19038 kg,2.53,599.2,38668
18203 kg,1.03,586.4,38671
18776 kg,--,442.4,38686
19124 kg,2.47,631.2,38688
19411 kg,2.37,583.2,38689
16271 kg,1.18,445.6,38692
13190 kg,0.82,490.4,38695
17149 kg,1.95,400.0,38703
15234 kg,0.63,492.8,38706
17862 kg,--,435.2,38710
18165 kg,0.71,567.2,38716
17283 kg,2.49,512.8,38717
17186 kg,2.1,459.2,38721
19671 kg,1.04,640.0,38744
13555 kg,1.03,552.8,38745
16825 kg,2.82,404.0,38746
17592 kg,2.05,565.6,38747
15974 kg,2.81,601.6,38749
12915 kg,2.27,513.6,38761
19353 kg,0.91,439.2,38785
17451 kg,1.88,510.4,38788
18396 kg,2.31,548.0,38797
20066 kg,1.55,491.2,38801
12937 kg,1.48,443.2,38810
17720 kg,1.83,623.2,38815
17766 kg,1.21,403.2,38822
13523 kg,0.51,517.6,38828
18442 kg,2.62,616.8,38830
20174 kg,2.15,571.2,38831
17542 kg,1.77,445.6,38832
14965 kg,1.83,456.8,38841
11522 kg,1.61,573.6,38843
19081 kg,2.26,560.8,38848
13354 kg,1.85,510.4,38849
17648 kg,2.25,556.0,38853
16265 kg,0.73,566.4,38859
13259 kg,1.06,567.2,38868
14621 kg,2.4,507.2,38870
14816 kg,--,564.8,38873
15565 kg,0.68,552.8,38875
12547 kg,--,472.8,38879
12472 kg,1.77,538.4,38884
11835 kg,2.97,510.4,38886
19332 kg,1.05,411.2,38892
18223 kg,1.99,507.2,38894
18740 kg,1.33,484.8,38905
16838 kg,1.84,440.8,38906
11532 kg,2.3,449.6,38919
18868 kg,1.48,405.6,38939
15233 kg,0.72,555.2,38940
13952 kg,2.89,547.2,38946
11895 kg,2.2,558.4,38950
13429 kg,2.61,524.0,38957
12166 kg,0.8,476.0,38974
17467 kg,3.0,480.0,38984
19142 kg,0.93,471.2,38985
18930 kg,2.04,515.2,38986
19090 kg,1.47,504.0,38989
15745 kg,2.84,582.4,38990
15802 kg,1.44,487.2,38993
11489 kg,2.0,542.4,39007
15224 kg,1.72,518.4,39014
13383 kg,2.85,464.8,39015
14679 kg,--,548.8,39016
16591 kg,2.85,470.4,39017
16836 kg,0.63,452.8,39018
19123 kg,1.5,521.6,39021
18719 kg,2.4,574.4,39026
18443 kg,2.14,560.0,39027
15128 kg,3.0,475.2,39032
18258 kg,0.67,452.0,39046
15992 kg,0.8,508.8,39055
20264 kg,2.2,568.0,39066
18618 kg,1.07,629.6,39078
20301 kg,2.95,429.6,39083
12836 kg,1.34,600.8,39084
12335 kg,0.71,561.6,39086
13125 kg,0.72,413.6,39089
16736 kg,1.64,612.0,39096
16314 kg,0.55,444.8,39100
16027 kg,1.08,520.8,39105
14285 kg,2.19,604.0,39117
15052 kg,2.93,491.2,39119
16318 kg,--,569.6,39121
17641 kg,1.87,503.2,39126
17280 kg,2.39,608.8,39127
19571 kg,2.01,420.0,39137
17511 kg,0.54,572.8,39139
14249 kg,0.61,596.8,39147
15760 kg,2.07,538.4,39149
11951 kg,2.5,580.8,39153
13917 kg,2.02,634.4,39167
18923 kg,2.97,428.0,39169
15763 kg,1.61,407.2,39172
12579 kg,2.0,589.6,39186
11357 kg,0.51,409.6,39196
19317 kg,2.1,444.8,39198
20199 kg,1.84,531.2,39202
13101 kg,--,443.2,39204
12616 kg,0.46,634.4,39209
19160 kg,2.94,574.4,39220
15602 kg,0.52,460.8,39226
17145 kg,0.87,625.6,39230
14874 kg,1.59,492.0,39231
17978 kg,2.5,548.8,39232
15233 kg,1.25,464.8,39236
16783 kg,--,448.8,39240
17675 kg,--,459.2,39247
18531 kg,2.95,440.0,39249
18856 kg,2.44,401.6,39250
12538 kg,2.88,455.2,39251
14048 kg,1.67,591.2,39255
11945 kg,2.2,466.4,39260
17939 kg,1.07,630.4,39262
13673 kg,2.9,612.8,39266
17352 kg,2.21,529.6,39271
13635 kg,1.3,536.8,39283
13814 kg,--,425.6,39292
15232 kg,0.91,515.2,39293
18907 kg,2.29,640.0,39298
13478 kg,2.56,427.2,39300
18637 kg,2.27,456.8,39310
19233 kg,2.93,442.4,39314
11968 kg,2.04,425.6,39320
11970 kg,--,404.0,39329
14954 kg,1.25,638.4,39332
15023 kg,1.67,453.6,39353
18196 kg,0.51,489.6,39362
14871 kg,2.71,565.6,39379
19875 kg,2.98,424.0,39382
11777 kg,0.84,454.4,39388
19692 kg,2.93,520.8,39391
18471 kg,0.43,404.8,39392
12446 kg,2.71,560.0,39394
17824 kg,2.33,637.6,39398
12720 kg,--,524.8,39399
20307 kg,2.31,468.8,39404
14046 kg,1.51,550.4,39405
17472 kg,2.74,637.6,39407
14745 kg,1.91,472.8,39422
14056 kg,1.33,480.0,39424
18168 kg,1.12,484.0,39425
19105 kg,--,444.0,39426
17168 kg,0.59,528.0,39430
15579 kg,2.87,452.0,39431
11480 kg,1.26,496.0,39439
14463 kg,2.32,561.6,39440
19869 kg,1.35,596.0,39447
17009 kg,1.64,608.0,39454
16318 kg,1.47,419.2,39460
19083 kg,1.44,585.6,39465
19836 kg,2.9,632.8,39466
19564 kg,0.68,627.2,39470
16348 kg,2.68,432.8,39472
20100 kg,0.64,510.4,39473
13694 kg,2.12,558.4,39498
11882 kg,2.73,583.2,39506
14352 kg,2.55,404.8,39510
17154 kg,2.35,608.0,39511
19392 kg,--,636.0,39521
16938 kg,--,455.2,39525
14302 kg,0.91,624.0,39529
15855 kg,0.97,453.6,39530
14572 kg,2.36,420.0,39537
11614 kg,--,452.8,39551
15133 kg,2.78,557.6,39554
19682 kg,1.57,560.0,39560
16549 kg,2.6,608.8,39565
18981 kg,--,437.6,39588
18424 kg,1.97,520.8,39595
13148 kg,1.46,434.4,39597
16771 kg,1.85,468.8,39601
15797 kg,1.56,526.4,39619
15583 kg,2.58,490.4,39635
18193 kg,1.64,560.8,39637
14592 kg,0.82,446.4,39639
15838 kg,1.68,414.4,39651
14800 kg,2.73,612.0,39653
19577 kg,--,610.4,39656
18907 kg,1.77,440.0,39663
15136 kg,0.84,578.4,39671
15174 kg,--,433.6,39675
19479 kg,1.93,436.8,39676
14356 kg,1.25,560.8,39680
19187 kg,1.78,452.8,39681
13586 kg,2.9,591.2,39685
16601 kg,0.8,508.0,39689
13674 kg,1.27,468.8,39694
14594 kg,0.55,565.6,39698
12121 kg,0.41,564.0,39699
11934 kg,2.19,434.4,39700
18349 kg,1.81,504.0,39705
14545 kg,1.41,591.2,39706
14342 kg,1.45,490.4,39707
17974 kg,1.26,630.4,39711
14290 kg,1.57,456.8,39719
17161 kg,0.67,466.4,39722
15621 kg,2.83,496.0,39729
11385 kg,1.23,630.4,39731
15351 kg,2.39,414.4,39737
18952 kg,0.54,529.6,39740
20264 kg,1.11,537.6,39748
17286 kg,1.62,463.2,39751
15890 kg,1.59,457.6,39757
19505 kg,1.97,452.8,39767
11497 kg,2.48,464.0,39769
15069 kg,1.81,456.8,39790
18765 kg,0.44,605.6,39792
15977 kg,2.92,440.0,39801
17805 kg,2.96,524.8,39808
14593 kg,2.6,557.6,39812
17882 kg,2.42,406.4,39813
17461 kg,1.93,614.4,39817
14256 kg,0.69,461.6,39827
16051 kg,2.95,483.2,39836
14599 kg,2.73,598.4,39842
12848 kg,1.78,561.6,39843
13713 kg,1.01,501.6,39860
19523 kg,--,503.2,39862
19366 kg,2.39,536.8,39864
15268 kg,1.6,485.6,39872
18447 kg,2.24,444.0,39874
19356 kg,1.58,401.6,39876
15041 kg,--,541.6,39879
16258 kg,2.22,586.4,39880
18058 kg,1.27,414.4,39886
13142 kg,0.49,570.4,39887
11959 kg,1.96,526.4,39891
15999 kg,1.44,450.4,39894
16585 kg,2.21,549.6,39897
19768 kg,0.47,588.8,39899
11681 kg,0.62,427.2,39900
19844 kg,2.32,472.0,39908
13349 kg,2.72,453.6,39909
15536 kg,1.84,533.6,39918
13391 kg,1.44,426.4,39929
14396 kg,0.94,472.8,39930
15268 kg,2.85,480.8,39941
12348 kg,1.53,574.4,39942
20282 kg,1.71,432.0,39943
14554 kg,0.68,530.4,39969
19564 kg,0.89,516.0,39975
19174 kg,2.34,452.0,39980
11433 kg,2.96,482.4,39982
11921 kg,2.35,551.2,39984
18655 kg,1.88,464.8,39985
19693 kg,2.48,517.6,39989
13884 kg,1.26,432.8,39991
17639 kg,--,400.0,39994
19597 kg,1.13,482.4,40002
13186 kg,--,438.4,40004
14801 kg,0.82,436.0,40005
16699 kg,0.52,555.2,40027
19661 kg,1.93,557.6,40029
12303 kg,--,514.4,40032
15873 kg,1.57,452.0,40037
15683 kg,2.44,406.4,40040
17820 kg,1.84,405.6,40041
14732 kg,1.29,464.8,40042
